user_id,acquisition_date,channel,first_session_seconds,registered,activated,retained_d1,retained_d3,retained_d7,retained_d30
U002586,2026-02-23,Organic,51,0,0,0,1,1,0
U002599,2026-02-23,Referral,67,0,0,0,0,0,0
U002832,2026-02-23,Organic,155,1,1,1,0,1,0
U002945,2026-02-23,Paid Social,70,1,0,0,0,0,0
U002967,2026-02-23,Paid Social,60,0,0,0,0,0,0
U002977,2026-02-23,Organic,148,1,1,0,1,0,0
U002985,2026-02-23,Organic,59,1,1,1,0,0,0
U002994,2026-02-23,Search,145,0,0,0,0,0,0
U003187,2026-02-23,Paid Social,133,0,0,0,0,0,0
U003272,2026-02-23,Organic,82,1,1,0,0,0,0
U003451,2026-02-23,Organic,43,1,1,0,1,0,0
U003635,2026-02-23,Paid Social,51,1,1,0,0,0,0
U003662,2026-02-23,Organic,16,0,0,1,1,0,0
U003665,2026-02-23,Organic,134,0,0,0,0,0,0
U003778,2026-02-23,Paid Social,210,1,1,0,1,0,0
U003820,2026-02-23,Paid Social,24,0,0,0,0,0,0
U003843,2026-02-23,Paid Social,78,1,0,0,0,0,1
U003845,2026-02-23,Organic,322,1,1,0,0,0,0
U003848,2026-02-23,Organic,62,1,0,1,0,0,1
U004056,2026-02-23,Search,89,1,0,0,0,1,0
U004083,2026-02-23,Paid Social,785,0,0,0,0,0,0
U004110,2026-02-23,Organic,47,1,1,1,0,0,0
U004211,2026-02-23,Referral,23,0,0,1,0,0,0
U004236,2026-02-23,Search,147,0,0,0,0,0,0
U004305,2026-02-23,Search,450,1,0,0,0,0,1
U004311,2026-02-23,Paid Social,15,1,1,0,0,1,0
U004340,2026-02-23,Paid Social,43,0,0,0,1,1,0
U004382,2026-02-23,Organic,127,0,0,0,1,0,0
U004461,2026-02-23,Paid Social,210,1,0,0,0,0,0
U004491,2026-02-23,Paid Social,47,0,0,0,0,0,1
U004508,2026-02-23,Paid Social,132,1,1,0,0,0,0
U004528,2026-02-23,Referral,46,1,1,0,1,0,0
U004568,2026-02-23,Organic,35,1,1,1,0,0,0
U004660,2026-02-23,Organic,109,1,1,0,0,0,0
U004673,2026-02-23,Search,410,0,0,0,0,0,0
U004683,2026-02-23,Organic,179,1,1,1,0,0,0
U004713,2026-02-23,Organic,151,0,0,0,0,0,0
U004789,2026-02-23,Organic,75,1,1,1,1,1,0
U004792,2026-02-23,Referral,62,0,0,1,1,0,0
U004816,2026-02-23,Organic,97,0,0,1,0,1,0
U004817,2026-02-23,Organic,58,0,0,1,0,1,0
U004874,2026-02-23,Paid Social,23,1,0,1,0,0,0
U005088,2026-02-23,Search,160,1,1,0,0,0,0
U005103,2026-02-23,Organic,278,1,0,0,0,1,0
U005120,2026-02-23,Organic,108,1,1,1,0,0,0
U005139,2026-02-23,Paid Social,88,0,0,0,0,0,0
U005147,2026-02-23,Search,311,1,0,1,1,0,0
U005222,2026-02-23,Organic,50,1,1,0,1,0,0
U005262,2026-02-23,Search,321,0,0,0,0,0,0
U005290,2026-02-23,Search,78,0,0,0,0,0,0
U005386,2026-02-23,Organic,76,1,1,0,0,0,0
U005388,2026-02-23,Referral,331,1,1,0,0,0,1
U005413,2026-02-23,Organic,59,0,0,0,0,0,0
U005419,2026-02-23,Paid Social,151,0,0,0,0,0,0
U005469,2026-02-23,Organic,13,0,0,0,0,0,1
U005475,2026-02-23,Organic,56,1,0,1,1,0,0
U005514,2026-02-23,Paid Social,103,1,0,0,0,0,0
U005525,2026-02-23,Paid Social,10,0,0,0,0,0,0
U005546,2026-02-23,Search,96,1,0,1,0,0,0
U005646,2026-02-23,Search,305,0,0,1,0,1,0
U005744,2026-02-23,Paid Social,84,0,0,0,0,0,0
U005802,2026-02-23,Organic,138,1,0,0,1,0,0
U005881,2026-02-23,Organic,17,1,1,0,0,0,0
U005897,2026-02-23,Referral,85,0,0,0,0,0,0
U005902,2026-02-23,Paid Social,123,0,0,0,0,0,0
U005995,2026-02-23,Organic,177,1,1,1,1,0,0
U006004,2026-02-23,Search,31,0,0,1,0,0,0
U006031,2026-02-23,Organic,311,1,1,1,0,0,0
U006035,2026-02-23,Organic,192,1,1,1,1,0,0
U006058,2026-02-23,Referral,45,1,1,0,0,0,0
U006087,2026-02-23,Organic,229,1,1,0,0,0,0
U006141,2026-02-23,Organic,324,0,0,0,0,0,0
U006147,2026-02-23,Paid Social,108,1,1,0,1,1,0
U006213,2026-02-23,Paid Social,103,1,1,0,0,0,0
U006331,2026-02-23,Paid Social,160,1,1,0,0,0,0
U006379,2026-02-23,Paid Social,122,0,0,1,0,0,0
U006412,2026-02-23,Organic,64,1,1,1,1,0,0
U006465,2026-02-23,Organic,120,1,1,0,1,0,0
U006584,2026-02-23,Search,219,1,1,0,0,0,0
U006758,2026-02-23,Organic,90,1,1,1,1,0,0
U006808,2026-02-23,Referral,255,1,1,0,0,0,0
U006840,2026-02-23,Search,54,0,0,0,0,0,0
U007035,2026-02-23,Organic,39,1,1,0,0,0,0
U007058,2026-02-23,Paid Social,160,0,0,0,0,0,0
U007171,2026-02-23,Paid Social,403,0,0,1,0,0,0
U007265,2026-02-23,Organic,137,0,0,0,0,0,1
U007341,2026-02-23,Search,374,0,0,0,0,0,0
U007369,2026-02-23,Search,13,0,0,0,0,0,0
U007416,2026-02-23,Organic,9,1,0,0,0,0,0
U007437,2026-02-23,Paid Social,87,0,0,0,1,0,0
U007438,2026-02-23,Search,253,1,1,1,0,0,0
U007442,2026-02-23,Organic,15,0,0,1,0,0,0
U007469,2026-02-23,Search,250,1,1,0,1,0,0
U007473,2026-02-23,Search,61,1,1,0,0,0,0
U007490,2026-02-23,Organic,224,1,1,1,0,1,1
U007584,2026-02-23,Search,67,1,0,0,0,0,0
U007585,2026-02-23,Organic,78,1,0,0,0,0,0
U007727,2026-02-23,Search,493,1,0,0,0,0,1
U007799,2026-02-23,Organic,20,0,0,1,0,0,0
U007805,2026-02-23,Referral,94,0,0,0,0,0,0
U007887,2026-02-23,Organic,91,1,1,1,0,0,0
U007977,2026-02-23,Organic,17,1,1,0,0,1,1
U008057,2026-02-23,Paid Social,77,0,0,0,0,0,0
U008073,2026-02-23,Paid Social,126,0,0,0,0,0,0
U008137,2026-02-23,Paid Social,104,1,1,0,0,0,0
U008307,2026-02-23,Referral,36,1,0,1,0,0,1
U008338,2026-02-23,Paid Social,140,0,0,0,0,0,0
U008348,2026-02-23,Referral,194,1,0,1,0,0,0
U008392,2026-02-23,Paid Social,122,1,1,1,0,0,0
U008409,2026-02-23,Paid Social,23,0,0,0,0,0,0
U008672,2026-02-23,Paid Social,18,1,0,0,0,0,0
U008688,2026-02-23,Paid Social,258,1,1,0,0,0,0
U008750,2026-02-23,Search,29,0,0,1,0,0,0
U008884,2026-02-23,Organic,82,1,0,0,0,1,1
U008991,2026-02-23,Paid Social,9,0,0,0,0,0,0
U009059,2026-02-23,Referral,59,1,1,0,1,0,0
U009090,2026-02-23,Paid Social,90,1,1,0,0,0,0
U009125,2026-02-23,Paid Social,171,1,1,1,1,0,0
U009180,2026-02-23,Referral,90,1,1,0,1,1,0
U009215,2026-02-23,Referral,101,0,0,1,0,0,0
U009228,2026-02-23,Search,41,0,0,0,0,0,0
U009305,2026-02-23,Paid Social,22,1,1,0,0,0,0
U009322,2026-02-23,Search,129,1,1,0,0,0,0
U009397,2026-02-23,Organic,103,1,0,0,0,0,1
U009411,2026-02-23,Organic,61,1,1,0,1,0,0
U009493,2026-02-23,Search,141,0,0,0,0,0,0
U009533,2026-02-23,Paid Social,61,0,0,0,0,0,0
U009560,2026-02-23,Paid Social,47,1,0,0,0,0,0
U009640,2026-02-23,Organic,31,0,0,1,0,0,0
U009648,2026-02-23,Organic,32,0,0,0,1,0,0
U009660,2026-02-23,Organic,71,1,1,1,0,1,0
U009809,2026-02-23,Organic,25,1,1,1,0,0,0
U009825,2026-02-23,Organic,275,1,1,1,1,0,0
U009955,2026-02-23,Organic,18,0,0,0,0,0,0
U009957,2026-02-23,Search,61,1,0,0,0,1,0
U000132,2026-02-24,Organic,92,1,0,1,0,0,0
U000183,2026-02-24,Organic,79,1,1,1,0,0,1
U000482,2026-02-24,Paid Social,118,1,1,1,1,0,0
U000530,2026-02-24,Organic,16,0,0,0,0,0,0
U000640,2026-02-24,Search,42,1,1,0,0,1,0
U000699,2026-02-24,Referral,71,1,0,0,0,0,0
U000824,2026-02-24,Search,1526,1,1,0,1,1,0
U000830,2026-02-24,Referral,234,1,1,1,1,0,1
U000840,2026-02-24,Referral,254,0,0,0,0,0,0
U000853,2026-02-24,Organic,46,1,1,1,1,0,0
U000880,2026-02-24,Search,172,0,0,0,1,0,0
U000916,2026-02-24,Referral,21,1,1,0,0,1,0
U001047,2026-02-24,Referral,143,0,0,0,0,0,0
U001236,2026-02-24,Organic,48,1,1,1,0,1,0
U001263,2026-02-24,Paid Social,11,1,1,1,0,0,0
U001303,2026-02-24,Paid Social,418,1,1,0,1,0,0
U001561,2026-02-24,Organic,207,1,1,0,0,0,0
U001630,2026-02-24,Organic,20,0,0,0,0,0,0
U001876,2026-02-24,Organic,689,1,1,1,1,0,0
U001899,2026-02-24,Organic,186,0,0,0,1,0,0
U001943,2026-02-24,Paid Social,106,0,0,1,1,0,0
U001997,2026-02-24,Organic,44,1,0,0,0,0,0
U002097,2026-02-24,Paid Social,57,1,1,0,0,0,1
U002163,2026-02-24,Organic,39,0,0,0,0,0,0
U002189,2026-02-24,Organic,92,0,0,0,1,0,0
U002214,2026-02-24,Paid Social,60,1,1,0,0,0,0
U002223,2026-02-24,Paid Social,38,1,1,0,0,0,0
U002482,2026-02-24,Search,352,0,0,0,0,0,0
U002512,2026-02-24,Paid Social,1542,0,0,0,0,0,0
U002531,2026-02-24,Organic,82,0,0,0,0,0,0
U002627,2026-02-24,Paid Social,233,0,0,0,0,0,0
U002633,2026-02-24,Organic,152,1,1,1,0,0,1
U002683,2026-02-24,Referral,16,1,1,0,0,1,0
U002851,2026-02-24,Paid Social,180,1,0,0,0,0,0
U002874,2026-02-24,Organic,20,1,0,0,0,0,0
U002918,2026-02-24,Search,53,0,0,0,1,0,0
U002930,2026-02-24,Search,93,0,0,1,1,1,0
U003069,2026-02-24,Organic,83,1,0,1,0,0,0
U003075,2026-02-24,Paid Social,137,1,1,0,1,0,0
U003123,2026-02-24,Paid Social,88,0,0,1,0,0,0
U003125,2026-02-24,Search,296,1,1,0,0,0,0
U003139,2026-02-24,Organic,130,0,0,1,0,0,0
U003204,2026-02-24,Organic,86,1,1,1,1,0,0
U003368,2026-02-24,Organic,365,1,0,0,0,0,0
U003435,2026-02-24,Organic,23,1,1,0,0,0,0
U003682,2026-02-24,Paid Social,93,1,1,0,0,0,0
U003736,2026-02-24,Referral,412,1,1,0,1,0,0
U003916,2026-02-24,Organic,628,1,1,0,0,0,0
U003970,2026-02-24,Paid Social,290,1,1,0,1,1,0
U003994,2026-02-24,Paid Social,36,1,1,0,0,0,0
U004127,2026-02-24,Search,206,1,1,1,0,0,0
U004186,2026-02-24,Paid Social,35,1,1,0,1,0,0
U004189,2026-02-24,Organic,173,1,1,0,0,0,0
U004229,2026-02-24,Organic,71,0,0,0,1,0,0
U004250,2026-02-24,Referral,22,1,1,1,0,0,0
U004259,2026-02-24,Referral,21,1,1,0,0,0,0
U004342,2026-02-24,Organic,184,0,0,0,0,0,0
U004377,2026-02-24,Organic,251,1,1,0,1,0,0
U004393,2026-02-24,Paid Social,83,1,0,1,0,0,0
U004400,2026-02-24,Referral,41,1,1,1,0,1,0
U004405,2026-02-24,Search,60,0,0,0,0,1,0
U004415,2026-02-24,Paid Social,48,0,0,0,0,0,1
U004473,2026-02-24,Referral,88,1,0,1,0,0,0
U004553,2026-02-24,Search,142,1,0,1,0,1,0
U004590,2026-02-24,Organic,194,1,1,0,0,0,0
U004599,2026-02-24,Referral,91,1,0,0,0,0,0
U004653,2026-02-24,Paid Social,206,1,1,0,1,0,1
U004654,2026-02-24,Referral,132,1,1,1,0,0,0
U004717,2026-02-24,Referral,162,1,1,1,1,1,0
U004809,2026-02-24,Paid Social,48,0,0,0,0,0,1
U004972,2026-02-24,Paid Social,101,1,1,0,0,0,0
U004980,2026-02-24,Referral,89,1,1,1,0,0,0
U005292,2026-02-24,Paid Social,33,1,0,0,0,0,0
U005297,2026-02-24,Search,68,1,0,0,0,1,0
U005391,2026-02-24,Organic,94,0,0,1,0,0,0
U005521,2026-02-24,Organic,31,1,1,0,1,0,0
U005533,2026-02-24,Search,324,1,1,0,0,0,0
U005760,2026-02-24,Search,116,1,1,1,0,0,0
U005789,2026-02-24,Organic,88,1,1,1,0,0,0
U005878,2026-02-24,Referral,165,1,1,0,1,0,0
U005913,2026-02-24,Paid Social,70,1,1,0,0,0,0
U006023,2026-02-24,Organic,13,0,0,1,0,1,0
U006024,2026-02-24,Referral,846,1,1,1,1,0,0
U006055,2026-02-24,Search,65,1,1,0,1,1,0
U006092,2026-02-24,Paid Social,288,0,0,1,0,0,0
U006238,2026-02-24,Paid Social,143,1,1,0,0,0,0
U006253,2026-02-24,Referral,300,0,0,0,0,0,0
U006268,2026-02-24,Organic,126,0,0,0,0,0,0
U006350,2026-02-24,Search,226,1,1,0,0,0,0
U006434,2026-02-24,Paid Social,63,0,0,0,0,0,0
U006459,2026-02-24,Paid Social,377,1,1,1,0,0,0
U006549,2026-02-24,Referral,69,1,1,0,0,0,0
U006565,2026-02-24,Paid Social,88,0,0,0,0,0,0
U006602,2026-02-24,Referral,63,1,1,0,0,0,0
U006755,2026-02-24,Paid Social,17,1,1,1,0,0,0
U006784,2026-02-24,Paid Social,132,1,1,0,0,0,0
U006786,2026-02-24,Search,95,1,1,0,0,0,0
U006821,2026-02-24,Organic,51,1,1,0,0,0,0
U006882,2026-02-24,Paid Social,34,1,1,0,0,0,0
U006912,2026-02-24,Organic,55,1,1,0,1,0,0
U006997,2026-02-24,Organic,675,0,0,0,0,0,0
U007135,2026-02-24,Paid Social,22,0,0,0,0,0,0
U007215,2026-02-24,Organic,638,0,0,0,0,0,0
U007240,2026-02-24,Organic,84,1,1,0,1,0,0
U007351,2026-02-24,Paid Social,58,1,1,1,0,0,0
U007528,2026-02-24,Organic,104,1,1,1,0,0,0
U007547,2026-02-24,Search,170,1,1,0,1,0,0
U007678,2026-02-24,Paid Social,359,0,0,0,1,0,0
U007857,2026-02-24,Organic,104,1,1,0,0,1,0
U007860,2026-02-24,Search,520,1,1,1,0,0,0
U007957,2026-02-24,Organic,40,1,0,0,0,1,0
U008160,2026-02-24,Paid Social,360,0,0,1,1,0,0
U008170,2026-02-24,Paid Social,75,1,0,0,0,0,0
U008190,2026-02-24,Search,545,1,1,0,1,0,1
U008217,2026-02-24,Organic,536,1,0,0,0,0,0
U008317,2026-02-24,Paid Social,605,1,1,0,0,1,0
U008362,2026-02-24,Search,97,1,0,0,0,1,0
U008478,2026-02-24,Paid Social,298,1,1,1,1,1,0
U008487,2026-02-24,Paid Social,225,0,0,0,0,0,0
U008538,2026-02-24,Organic,120,1,1,0,1,1,0
U008809,2026-02-24,Search,69,1,1,0,0,0,0
U008819,2026-02-24,Search,59,0,0,0,0,0,0
U008838,2026-02-24,Search,63,0,0,0,0,0,0
U008956,2026-02-24,Search,96,1,0,1,1,0,0
U008978,2026-02-24,Referral,82,1,1,0,0,0,0
U009043,2026-02-24,Paid Social,100,1,1,1,1,0,0
U009198,2026-02-24,Organic,494,1,1,0,0,0,0
U009280,2026-02-24,Organic,56,1,1,1,1,0,0
U009329,2026-02-24,Referral,119,1,1,0,0,0,0
U009364,2026-02-24,Organic,83,0,0,0,1,0,0
U009639,2026-02-24,Organic,36,0,0,1,1,0,0
U009697,2026-02-24,Paid Social,48,0,0,0,1,0,0
U009743,2026-02-24,Organic,57,1,1,0,0,0,0
U009771,2026-02-24,Paid Social,21,1,1,0,1,0,1
U009772,2026-02-24,Organic,152,1,1,1,0,1,0
U009778,2026-02-24,Organic,17,0,0,0,0,0,0
U009794,2026-02-24,Search,46,0,0,1,0,0,0
U009810,2026-02-24,Organic,61,0,0,1,0,0,0
U009811,2026-02-24,Paid Social,121,0,0,0,0,0,0
U009833,2026-02-24,Paid Social,12,0,0,0,0,1,0
U009881,2026-02-24,Paid Social,91,1,1,0,0,0,0
U009900,2026-02-24,Referral,161,0,0,0,0,1,0
U009949,2026-02-24,Organic,534,0,0,0,0,0,1
U000140,2026-02-25,Search,101,1,1,0,0,1,0
U000154,2026-02-25,Search,11,1,1,0,1,0,0
U000271,2026-02-25,Organic,236,1,1,1,0,0,0
U000313,2026-02-25,Paid Social,480,1,1,0,1,1,0
U000365,2026-02-25,Organic,71,1,1,0,1,0,0
U000403,2026-02-25,Paid Social,538,0,0,1,0,0,0
U000423,2026-02-25,Paid Social,36,0,0,1,0,0,1
U000437,2026-02-25,Paid Social,59,0,0,0,0,0,0
U000467,2026-02-25,Organic,53,1,0,1,0,1,0
U000534,2026-02-25,Organic,134,0,0,0,0,0,0
U000584,2026-02-25,Organic,45,1,1,0,1,0,0
U000592,2026-02-25,Search,11,0,0,0,1,0,0
U000619,2026-02-25,Organic,182,1,0,0,0,0,0
U000730,2026-02-25,Referral,796,1,0,0,1,0,0
U000813,2026-02-25,Paid Social,64,0,0,0,0,0,0
U000984,2026-02-25,Organic,154,0,0,0,0,0,1
U001108,2026-02-25,Paid Social,197,1,0,0,0,0,0
U001207,2026-02-25,Organic,193,1,0,0,0,0,0
U001278,2026-02-25,Paid Social,216,0,0,0,0,1,0
U001316,2026-02-25,Search,37,1,0,0,0,0,0
U001389,2026-02-25,Search,56,1,1,0,1,1,0
U001415,2026-02-25,Search,28,1,1,0,0,0,0
U001486,2026-02-25,Paid Social,44,0,0,0,0,0,0
U001527,2026-02-25,Paid Social,538,0,0,0,0,0,0
U001597,2026-02-25,Organic,21,1,1,0,1,0,1
U001634,2026-02-25,Referral,170,0,0,1,1,1,0
U001858,2026-02-25,Organic,385,1,1,1,0,1,0
U001963,2026-02-25,Search,37,1,0,0,0,0,1
U002111,2026-02-25,Organic,512,0,0,1,0,1,0
U002225,2026-02-25,Organic,42,1,1,1,0,0,0
U002237,2026-02-25,Organic,27,1,1,0,1,1,1
U002298,2026-02-25,Organic,86,1,1,0,0,1,0
U002354,2026-02-25,Organic,75,1,0,0,0,0,0
U002374,2026-02-25,Paid Social,47,1,1,0,0,1,0
U002564,2026-02-25,Organic,55,1,1,0,0,0,0
U002585,2026-02-25,Search,48,0,0,0,0,0,0
U002678,2026-02-25,Paid Social,53,1,1,0,0,0,1
U002819,2026-02-25,Organic,162,1,1,0,1,0,0
U002974,2026-02-25,Search,45,0,0,0,0,0,0
U003074,2026-02-25,Search,61,0,0,1,0,1,0
U003103,2026-02-25,Paid Social,121,0,0,0,0,0,0
U003131,2026-02-25,Organic,216,1,1,1,1,1,0
U003253,2026-02-25,Search,38,1,1,0,0,0,0
U003323,2026-02-25,Paid Social,6,0,0,0,0,0,0
U003329,2026-02-25,Organic,85,1,1,1,0,0,0
U003361,2026-02-25,Organic,366,1,1,0,1,1,0
U003390,2026-02-25,Organic,171,1,1,0,1,1,0
U003396,2026-02-25,Search,244,1,0,0,1,0,0
U003496,2026-02-25,Paid Social,42,1,1,1,0,1,0
U003504,2026-02-25,Organic,71,0,0,0,0,0,0
U003529,2026-02-25,Referral,218,1,1,0,0,1,1
U003558,2026-02-25,Organic,49,1,1,1,0,0,1
U003573,2026-02-25,Organic,293,0,0,1,1,0,0
U003622,2026-02-25,Search,180,0,0,1,1,0,0
U003745,2026-02-25,Referral,27,1,1,1,0,0,0
U003765,2026-02-25,Paid Social,198,1,1,0,1,0,0
U003769,2026-02-25,Search,106,1,0,1,0,0,0
U003792,2026-02-25,Paid Social,11,1,0,1,0,0,0
U003815,2026-02-25,Paid Social,60,1,1,0,1,0,1
U003852,2026-02-25,Organic,141,1,1,0,0,0,0
U003971,2026-02-25,Paid Social,77,1,1,0,0,0,0
U004106,2026-02-25,Referral,472,1,1,1,0,0,0
U004143,2026-02-25,Organic,41,0,0,0,0,0,0
U004167,2026-02-25,Search,112,0,0,0,0,1,0
U004208,2026-02-25,Search,221,0,0,0,0,1,0
U004274,2026-02-25,Organic,629,0,0,0,0,0,0
U004346,2026-02-25,Organic,21,1,1,0,1,0,0
U004347,2026-02-25,Search,65,0,0,0,0,1,0
U004547,2026-02-25,Search,128,1,1,1,0,0,0
U004623,2026-02-25,Referral,13,1,1,1,0,0,0
U004793,2026-02-25,Organic,90,1,1,0,0,0,0
U004836,2026-02-25,Organic,233,0,0,0,0,0,0
U004885,2026-02-25,Search,219,1,1,0,0,1,1
U004911,2026-02-25,Paid Social,957,0,0,0,0,0,0
U004927,2026-02-25,Search,357,1,1,0,0,0,1
U005096,2026-02-25,Paid Social,46,0,0,1,0,0,0
U005098,2026-02-25,Paid Social,50,1,0,0,0,0,0
U005121,2026-02-25,Paid Social,90,1,1,0,0,0,0
U005158,2026-02-25,Referral,98,1,1,0,1,0,0
U005186,2026-02-25,Search,56,1,1,1,1,1,1
U005369,2026-02-25,Organic,195,0,0,0,0,0,1
U005409,2026-02-25,Organic,134,1,1,0,1,0,0
U005600,2026-02-25,Paid Social,54,1,1,0,0,0,0
U005609,2026-02-25,Paid Social,149,1,0,0,0,0,0
U005694,2026-02-25,Search,35,0,0,1,1,0,0
U005734,2026-02-25,Organic,68,1,1,1,0,0,0
U005893,2026-02-25,Referral,417,0,0,0,0,0,0
U005925,2026-02-25,Organic,132,0,0,0,0,0,0
U005930,2026-02-25,Paid Social,10,0,0,0,0,0,0
U005960,2026-02-25,Organic,622,1,1,1,1,0,1
U005982,2026-02-25,Organic,136,1,1,1,0,1,0
U006002,2026-02-25,Organic,37,1,1,0,1,0,0
U006088,2026-02-25,Paid Social,96,0,0,0,0,0,0
U006111,2026-02-25,Referral,90,0,0,1,1,0,0
U006118,2026-02-25,Organic,185,0,0,0,0,0,0
U006145,2026-02-25,Search,55,1,0,0,0,0,0
U006211,2026-02-25,Paid Social,53,0,0,0,1,0,0
U006545,2026-02-25,Organic,94,1,1,0,0,0,0
U006547,2026-02-25,Referral,34,1,0,1,1,0,0
U006559,2026-02-25,Organic,39,0,0,1,0,0,0
U006575,2026-02-25,Organic,145,0,0,1,1,0,0
U006599,2026-02-25,Search,100,1,1,0,0,0,0
U006687,2026-02-25,Search,29,0,0,0,0,0,0
U006691,2026-02-25,Organic,144,1,0,1,1,0,0
U006716,2026-02-25,Paid Social,182,1,1,0,0,0,0
U006763,2026-02-25,Organic,201,1,1,1,0,0,0
U006861,2026-02-25,Paid Social,136,0,0,0,0,0,0
U006982,2026-02-25,Paid Social,35,0,0,0,0,1,0
U007055,2026-02-25,Paid Social,187,0,0,0,1,0,0
U007126,2026-02-25,Paid Social,42,1,1,1,0,0,0
U007182,2026-02-25,Organic,342,0,0,0,0,0,0
U007185,2026-02-25,Referral,144,0,0,1,0,0,0
U007250,2026-02-25,Paid Social,54,1,1,0,1,0,0
U007344,2026-02-25,Organic,81,1,1,0,1,0,0
U007409,2026-02-25,Referral,100,1,0,1,0,0,0
U007445,2026-02-25,Paid Social,75,0,0,1,0,0,0
U007463,2026-02-25,Referral,696,1,1,1,1,0,0
U007597,2026-02-25,Paid Social,123,1,1,1,0,0,0
U007640,2026-02-25,Search,857,1,1,1,0,0,0
U007720,2026-02-25,Paid Social,41,1,0,0,1,0,0
U007832,2026-02-25,Search,298,1,0,1,0,0,0
U007839,2026-02-25,Referral,149,1,1,0,0,0,0
U007867,2026-02-25,Paid Social,30,0,0,0,0,0,0
U007971,2026-02-25,Paid Social,27,0,0,0,1,0,0
U008096,2026-02-25,Search,23,0,0,1,0,0,0
U008109,2026-02-25,Search,87,1,1,0,0,0,1
U008127,2026-02-25,Search,81,0,0,0,0,0,0
U008230,2026-02-25,Referral,120,1,1,1,0,0,0
U008271,2026-02-25,Organic,355,1,1,0,1,0,0
U008321,2026-02-25,Referral,60,0,0,0,0,0,0
U008386,2026-02-25,Organic,16,0,0,1,0,0,0
U008407,2026-02-25,Search,26,0,0,0,0,0,0
U008471,2026-02-25,Organic,1262,1,0,0,0,1,0
U008550,2026-02-25,Search,263,1,0,0,0,0,0
U008580,2026-02-25,Paid Social,65,0,0,0,0,0,0
U008585,2026-02-25,Paid Social,36,0,0,0,0,0,0
U008661,2026-02-25,Organic,49,1,1,1,1,0,0
U008802,2026-02-25,Paid Social,114,1,0,0,0,0,0
U008839,2026-02-25,Search,66,1,1,0,0,0,0
U008872,2026-02-25,Organic,95,1,1,1,1,0,0
U008971,2026-02-25,Paid Social,149,0,0,1,0,0,0
U008988,2026-02-25,Search,30,1,1,0,0,0,0
U008998,2026-02-25,Paid Social,151,0,0,0,0,1,0
U009086,2026-02-25,Referral,223,0,0,0,0,0,0
U009141,2026-02-25,Organic,136,1,1,1,0,1,0
U009192,2026-02-25,Search,117,1,1,0,0,0,0
U009247,2026-02-25,Organic,54,1,1,0,1,1,0
U009298,2026-02-25,Organic,20,1,1,0,0,1,0
U009413,2026-02-25,Paid Social,146,1,1,0,0,1,1
U009477,2026-02-25,Search,150,0,0,0,0,0,0
U009641,2026-02-25,Organic,46,1,1,0,0,0,0
U009765,2026-02-25,Referral,341,1,1,1,1,0,1
U009873,2026-02-25,Search,34,1,0,0,0,0,0
U000104,2026-02-26,Paid Social,44,1,0,0,0,0,0
U000110,2026-02-26,Organic,83,1,1,1,1,0,0
U000195,2026-02-26,Paid Social,488,0,0,0,1,0,0
U000203,2026-02-26,Paid Social,40,0,0,0,0,0,0
U000205,2026-02-26,Search,87,0,0,1,1,0,0
U000208,2026-02-26,Search,121,0,0,0,1,0,1
U000222,2026-02-26,Paid Social,77,1,0,1,0,0,1
U000260,2026-02-26,Paid Social,150,0,0,0,0,0,0
U000287,2026-02-26,Search,52,0,0,0,0,0,0
U000375,2026-02-26,Paid Social,247,1,1,1,0,1,0
U000431,2026-02-26,Search,59,1,1,0,0,0,1
U000553,2026-02-26,Search,93,0,0,0,0,0,0
U000573,2026-02-26,Referral,19,1,1,1,0,0,0
U000642,2026-02-26,Referral,8,0,0,0,0,0,0
U000710,2026-02-26,Paid Social,99,0,0,0,1,0,0
U000810,2026-02-26,Referral,22,1,1,1,1,0,0
U000826,2026-02-26,Search,218,0,0,0,0,0,0
U000936,2026-02-26,Organic,386,0,0,1,1,0,0
U000937,2026-02-26,Referral,62,1,0,1,0,1,0
U001224,2026-02-26,Organic,206,1,0,0,0,0,0
U001252,2026-02-26,Paid Social,36,0,0,0,0,0,0
U001421,2026-02-26,Organic,61,1,1,1,1,1,1
U001457,2026-02-26,Organic,111,1,1,0,1,1,0
U001473,2026-02-26,Organic,147,0,0,0,0,0,0
U001492,2026-02-26,Paid Social,29,0,0,0,0,0,0
U001595,2026-02-26,Referral,54,1,1,0,0,0,0
U001870,2026-02-26,Organic,70,0,0,0,1,1,0
U002089,2026-02-26,Paid Social,50,0,0,0,0,1,0
U002110,2026-02-26,Paid Social,74,0,0,0,0,0,0
U002178,2026-02-26,Search,57,1,1,0,0,0,0
U002209,2026-02-26,Organic,62,1,1,0,1,0,1
U002222,2026-02-26,Paid Social,85,1,1,0,0,1,0
U002332,2026-02-26,Paid Social,66,1,1,1,1,0,1
U002361,2026-02-26,Organic,76,0,0,0,1,0,0
U002474,2026-02-26,Search,55,1,1,0,1,0,0
U002488,2026-02-26,Organic,95,1,1,0,0,0,0
U002514,2026-02-26,Search,16,0,0,0,1,0,0
U002535,2026-02-26,Paid Social,8,1,1,0,1,0,0
U002655,2026-02-26,Organic,99,0,0,1,0,0,0
U002767,2026-02-26,Organic,125,1,0,1,0,0,0
U002772,2026-02-26,Paid Social,39,1,0,1,1,1,0
U002934,2026-02-26,Search,104,1,1,1,1,0,0
U003017,2026-02-26,Organic,28,0,0,0,0,0,0
